type_hotel,location,rating,reviewer,distance,type_bed,area,price
996,hotel,"
13 Nha Chung street, Hoan Kiem district, Quận Hoàn Kiếm, Hà Nội, Việt Nam
","8,5", · 166 đánh giá,"
2,8 km
","
2 giường đơn

",0,"
VND 2.939.895
"
997,hotel,"
40 Hang Dong, Hoan Kiem, Quận Hoàn Kiếm, Hà Nội, Việt Nam
","9,0", · 395 đánh giá,"
2 km
","
2 giường đơn

",25 m²,"
                        

    VND 524.270


					"
998,hotel,"
40 Hang Dong, Hoan Kiem, Quận Hoàn Kiếm, Hà Nội, Việt Nam
","9,0", · 395 đánh giá,"
2 km
","
1 giường đôi

",20 m²,"
VND 575.000
"
999,hotel,"
40 Hang Dong, Hoan Kiem, Quận Hoàn Kiếm, Hà Nội, Việt Nam
","9,0", · 395 đánh giá,"
2 km
","
1 giường đơn

",28 m²,"
VND 894.700
"
1000,hotel,"
40 Hang Dong, Hoan Kiem, Quận Hoàn Kiếm, Hà Nội, Việt Nam
","9,0", · 395 đánh giá,"
2 km
","
1 giường đôi lớn

",28 m²,"
VND 740.600
"
1001,hotel,"
40 Hang Dong, Hoan Kiem, Quận Hoàn Kiếm, Hà Nội, Việt Nam
","9,0", · 395 đánh giá,"
2 km
","
1 giường sofa

",0,"
VND 1.076.400
"
1002,hotel,"
42 Tho Xuong, Hoan Kiem,, Quận Hoàn Kiếm, Hà Nội, Việt Nam
","8,3", · 95 đánh giá,"
2 km
","
1 giường đôi

",25 m²,"
VND 797.003
"
1003,hotel,"
42 Tho Xuong, Hoan Kiem,, Quận Hoàn Kiếm, Hà Nội, Việt Nam
","8,3", · 95 đánh giá,"
2 km
","
1 giường đôi

",25 m²,"
VND 901.128
"
1004,hotel,"
42 Tho Xuong, Hoan Kiem,, Quận Hoàn Kiếm, Hà Nội, Việt Nam
","8,3", · 95 đánh giá,"
2 km
","
1 giường đơn

",35 m²,"
VND 1.213.056
"
1005,hotel,"
42 Tho Xuong, Hoan Kiem,, Quận Hoàn Kiếm, Hà Nội, Việt Nam
","8,3", · 95 đánh giá,"
2 km
","
1 giường đôi

",40 m²,"
VND 1.642.200
"
1006,hotel,"
42 Tho Xuong, Hoan Kiem,, Quận Hoàn Kiếm, Hà Nội, Việt Nam
","8,3", · 95 đánh giá,"
2 km
","
1 giường đôi

",40 m²,"
VND 1.663.620
"
1009,hotel,"
84 Đào Tấn, Ba Đình, Quận Ba Đình, Hà Nội, Việt Nam
","9,0", · 49 đánh giá,"
4,7 km
",,50 m²,"
                        

    VND 1.737.733


					"
1010,hotel,"
84 Đào Tấn, Ba Đình, Quận Ba Đình, Hà Nội, Việt Nam
","9,0", · 49 đánh giá,"
4,7 km
",,60 m²,"
VND 2.074.000
"
1011,hotel,"
84 Đào Tấn, Ba Đình, Quận Ba Đình, Hà Nội, Việt Nam
","9,0", · 49 đánh giá,"
4,7 km
",,0,"
VND 1.904.000
"
1012,hotel,"
62 Phạm Huy Thông Ngọc Khánh , Ba Đình , Hanoi , Vietnam, Quận Ba Đình, Hà Nội, Việt Nam
","9,4", · 226 đánh giá,"
4,4 km
","
1 giường đôi lớn

",18 m²,"
VND 560.000
"
1013,hotel,"
62 Phạm Huy Thông Ngọc Khánh , Ba Đình , Hanoi , Vietnam, Quận Ba Đình, Hà Nội, Việt Nam
","9,4", · 226 đánh giá,"
4,4 km
","
2 giường đôi lớn

",22 m²,"
VND 630.000
"
1014,hotel,"
62 Phạm Huy Thông Ngọc Khánh , Ba Đình , Hanoi , Vietnam, Quận Ba Đình, Hà Nội, Việt Nam
","9,4", · 226 đánh giá,"
4,4 km
","
1 giường đôi lớn

",22 m²,"
VND 699.000
"
1015,hotel,"
17-19 Cầu Đen, Thạch Lỗi, Thanh Xuân, Sóc Sơn 17-19 Cầu Đen, Thạch Lỗi, Thanh Xuân, Sóc Sơn, Hà Nội, Việt Nam
","8,0", · 43 đánh giá,0,"
1 giường đôi lớn

",28 m²,"
VND 464.000
"
1016,hotel,"
17-19 Cầu Đen, Thạch Lỗi, Thanh Xuân, Sóc Sơn 17-19 Cầu Đen, Thạch Lỗi, Thanh Xuân, Sóc Sơn, Hà Nội, Việt Nam
","8,0", · 43 đánh giá,0,"
1 giường đôi lớn

",30 m²,"
VND 468.000
"
1017,hotel,"
17-19 Cầu Đen, Thạch Lỗi, Thanh Xuân, Sóc Sơn 17-19 Cầu Đen, Thạch Lỗi, Thanh Xuân, Sóc Sơn, Hà Nội, Việt Nam
","8,0", · 43 đánh giá,0,"
1 giường đôi lớn

",50 m²,"
VND 520.000
"
1018,hotel,"
17-19 Cầu Đen, Thạch Lỗi, Thanh Xuân, Sóc Sơn 17-19 Cầu Đen, Thạch Lỗi, Thanh Xuân, Sóc Sơn, Hà Nội, Việt Nam
","8,0", · 43 đánh giá,0,"
2 giường đôi lớn

",35 m²,"
VND 612.000
"
1019,hotel,"
17-19 Cầu Đen, Thạch Lỗi, Thanh Xuân, Sóc Sơn 17-19 Cầu Đen, Thạch Lỗi, Thanh Xuân, Sóc Sơn, Hà Nội, Việt Nam
","8,0", · 43 đánh giá,0,,60 m²,"
VND 680.000
"
1020,apartment,"
No 12, Alley 39, Dinh Thon Street, My Dinh 1 Ward, South Tu Liem District, Hà Nội, Việt Nam
","8,8", · 26 đánh giá,"
7,7 km
","
1 giường đôi lớn

",Studio nguyên căn,"
                        

    VND 408.530


					"
1021,apartment,"
No 12, Alley 39, Dinh Thon Street, My Dinh 1 Ward, South Tu Liem District, Hà Nội, Việt Nam
","8,8", · 26 đánh giá,"
7,7 km
","
1 giường đôi lớn

",0,"
VND 650.000
"
1022,apartment,"
Ngõ 99 Phố Lê Hồng Phong, Quận Ba Đình, Hà Nội, Việt Nam
",10, · 3 đánh giá,"
2,4 km
","
1 giường đôi cực lớn

",Studio nguyên căn,"
VND 460.000
"
1023,apartment,"
Ngõ 99 Phố Lê Hồng Phong, Quận Ba Đình, Hà Nội, Việt Nam
",10, · 3 đánh giá,"
2,4 km
","
1 giường đôi cực lớn

",Studio nguyên căn,"
VND 483.000
"
1024,apartment,"
Ngõ 99 Phố Lê Hồng Phong, Quận Ba Đình, Hà Nội, Việt Nam
",10, · 3 đánh giá,"
2,4 km
","
1 giường đôi cực lớn

",Studio nguyên căn,"
VND 480.000
"
1025,apartment,"
Ngõ 99 Phố Lê Hồng Phong, Quận Ba Đình, Hà Nội, Việt Nam
",10, · 3 đánh giá,"
2,4 km
","
1 giường đôi cực lớn

",Studio nguyên căn,"
VND 552.000
"
1026,apartment,"
18 Phố Ngô Quyền, Quận Hoàn Kiếm, Hà Nội, Việt Nam
",0,0,0,,Căn hộ nguyên căn,"
VND 450.000
"
1027,apartment,"
47 Alley 148 - Tran Duy Hung, Cau Giay, Hà Nội, Việt Nam
","8,0", · 19 đánh giá,0,"
1 giường đôi lớn

",Studio nguyên căn,"
VND 522.000
"
1028,apartment,"
16 Ngõ 310 Đường Nghi Tàm, Quận Tây Hồ, Hà Nội, Việt Nam
",10, · 1 đánh giá,"
4,2 km
",,Căn hộ nguyên căn,"
VND 750.000
"
1029,apartment,"
16 Ngõ 310 Đường Nghi Tàm, Quận Tây Hồ, Hà Nội, Việt Nam
",10, · 1 đánh giá,"
4,2 km
",,Căn hộ nguyên căn,"
VND 750.000
"
1030,apartment,"
16 Ngõ 310 Đường Nghi Tàm, Quận Tây Hồ, Hà Nội, Việt Nam
",10, · 1 đánh giá,"
4,2 km
",,Căn hộ nguyên căn,"
VND 1.500.000
"
1031,apartment,"
99 Lane 135 Doi Can street, Ba Dinh district, Hanoi, Vietnam, Quận Ba Đình, Hà Nội, Việt Nam
","8,5", · 132 đánh giá,"
2,6 km
","
1 giường đôi cực lớn

",17 m²,"
VND 366.660
"
1032,apartment,"
99 Lane 135 Doi Can street, Ba Dinh district, Hanoi, Vietnam, Quận Ba Đình, Hà Nội, Việt Nam
","8,5", · 132 đánh giá,"
2,6 km
","
1 giường đôi cực lớn

",18 m²,"
VND 497.610
"
1033,apartment,"
99 Lane 135 Doi Can street, Ba Dinh district, Hanoi, Vietnam, Quận Ba Đình, Hà Nội, Việt Nam
","8,5", · 132 đánh giá,"
2,6 km
","
1 giường tầng

",25 m²,"
VND 130.950
"
1034,apartment,"
Nguyen Van Loc CT09 - Mo Lao, Ha Dong, Quận Thanh Xuân, Hà Nội, Việt Nam
","8,8", · 20 đánh giá,"
8,6 km
",,Căn hộ nguyên căn,"
VND 1.133.550
"
1035,apartment,"
Số 3 ngõ 77 lê hồng phong, ba đình, Quận Ba Đình, Hà Nội, Việt Nam
","7,9", · 110 đánh giá,"
2,4 km
",,Căn hộ nguyên căn,"
VND 423.000
"
1036,apartment,"
Số 3 ngõ 77 lê hồng phong, ba đình, Quận Ba Đình, Hà Nội, Việt Nam
","7,9", · 110 đánh giá,"
2,4 km
",,Căn hộ nguyên căn,"
VND 450.000
"
1037,apartment,"
76 Phố Vân Hồ 3, Quận Hai Bà Trưng, Hà Nội, Việt Nam
",0,0,0,,Căn hộ nguyên căn,"
VND 400.000
"
1038,apartment,"
Đường vành đai 3 Vinhomes Skylake, Hà Nội, Việt Nam
","5,0", · 1 đánh giá,0,,Căn hộ nguyên căn,"
VND 2.500.000
"
1039,apartment,"
16H Hàng Bè, Quận Hoàn Kiếm, Hà Nội, Việt Nam
","9,5", · 37 đánh giá,"
2,7 km
","
1 giường đôi lớn

",Căn hộ nguyên căn,"
VND 799.000
"
1041,apartment,"
51 Hai Bà Trưng Cua Nam, Hoan Kiem, Quận Hoàn Kiếm, Hà Nội, Việt Nam
","8,1", · 7 đánh giá,"
2 km
",,Căn hộ nguyên căn,"
VND 570.000
"
1042,apartment,"
68 Phố Kim Mã Thượng, Quận Ba Đình, Hà Nội, Việt Nam
","2,0", · 1 đánh giá,0,,Căn hộ nguyên căn,"
VND 700.000
"
1043,apartment,"
112 Nguyen Khanh Toan, Cau Giay, Cau Giay, Hà Nội, Việt Nam
","8,6", · 48 đánh giá,"
5,1 km
","
1 giường đôi lớn

",65 m²,"
VND 1.242.540
"
1044,apartment,"
112 Nguyen Khanh Toan, Cau Giay, Cau Giay, Hà Nội, Việt Nam
","8,6", · 48 đánh giá,"
5,1 km
","
1 giường đôi lớn

",32 m²,"
VND 966.420
"
1045,apartment,"
The Zei, Số 8 Lê Đức Thọ, Mỹ Đình, Từ Liêm, Hà Nội, Cau Giay, Hà Nội, Việt Nam
",0,0,"
8,6 km
",,Căn hộ nguyên căn,"
VND 1.336.574
"
1046,apartment,"
15 Ngõ 9 - Đặng Thai Mai, Quận Tây Hồ, Hà Nội, Việt Nam
","8,8", · 61 đánh giá,"
4,7 km
","
1 giường đôi lớn

",Studio nguyên căn,"
VND 825.000
"
1047,apartment,"
15 Ngõ 9 - Đặng Thai Mai, Quận Tây Hồ, Hà Nội, Việt Nam
","8,8", · 61 đánh giá,"
4,7 km
","
1 giường đôi lớn

",Studio nguyên căn,"
VND 869.000
"
1048,apartment,"
15 Ngõ 9 - Đặng Thai Mai, Quận Tây Hồ, Hà Nội, Việt Nam
","8,8", · 61 đánh giá,"
4,7 km
","
1 giường đôi lớn

",Căn hộ nguyên căn,"
VND 1.210.000
"
1049,apartment,"
15 Ngõ 9 - Đặng Thai Mai, Quận Tây Hồ, Hà Nội, Việt Nam
","8,8", · 61 đánh giá,"
4,7 km
","
1 giường đôi lớn

",Căn hộ nguyên căn,"
VND 1.375.000
"
1050,apartment,"
Vinhomes Ocean Park, Hà Nội, Việt Nam
",10, · 2 đánh giá,0,,Căn hộ nguyên căn,"
VND 637.500
"
1051,apartment,"
Vinhomes Ocean Park, Hà Nội, Việt Nam
",10, · 2 đánh giá,0,,Căn hộ nguyên căn,"
VND 573.750
"
1052,apartment,"
Vinhomes Ocean Park, Hà Nội, Việt Nam
",10, · 2 đánh giá,0,,Căn hộ nguyên căn,"
VND 745.200
"
1053,apartment,"
Vinhomes Ocean Park, Hà Nội, Việt Nam
",10, · 2 đánh giá,0,,Căn hộ nguyên căn,"
VND 828.000
"
1054,apartment,"
Vinhomes Ocean Park, Hà Nội, Việt Nam
",10, · 2 đánh giá,0,,Căn hộ nguyên căn,"
VND 662.400
"
1055,apartment,"
Vinhomes Ocean Park, Hà Nội, Việt Nam
",10, · 2 đánh giá,0,,Căn hộ nguyên căn,"
VND 800.000
"
1056,apartment,"
52 Phạm Hùng 29, Hà Nội, Việt Nam
",0,0,0,,Căn hộ nguyên căn,"
VND 1.800.000
"
1057,apartment,"
76 Phố Vân Hồ 3, Quận Hai Bà Trưng, Hà Nội, Việt Nam
",0,0,0,,Căn hộ nguyên căn,"
VND 400.000
"
1058,apartment,"
Trần Duy Hưng D'capital, Cau Giay, Hà Nội, Việt Nam
","7,6", · 8 đánh giá,0,,Căn hộ nguyên căn,"
VND 1.080.000
"
1059,apartment,"
Trần Duy Hưng D'capital, Cau Giay, Hà Nội, Việt Nam
","7,6", · 8 đánh giá,0,,Căn hộ nguyên căn,"
VND 1.125.000
"
1060,apartment,"
Trần Duy Hưng D'capital, Cau Giay, Hà Nội, Việt Nam
","7,6", · 8 đánh giá,0,,Căn hộ nguyên căn,"
VND 1.350.000
"
1061,apartment,"
Trần Duy Hưng D'capital, Cau Giay, Hà Nội, Việt Nam
","7,6", · 8 đánh giá,0,,Căn hộ nguyên căn,"
VND 1.440.000
"
1062,apartment,"
Trần Duy Hưng D'capital, Cau Giay, Hà Nội, Việt Nam
","7,6", · 8 đánh giá,0,,Căn hộ nguyên căn,"
VND 1.980.000
"
1063,apartment,"
07 Nguyễn Khắc Cần, Quận Hoàn Kiếm, Hà Nội, Việt Nam
","9,5", · 2 đánh giá,"
3,6 km
",,Căn hộ nguyên căn,"
VND 1.000.000
"
1064,apartment,"
No. 15, Alley 19, Lieu Giai, Ba Dinh District, Quận Ba Đình, Hà Nội, Việt Nam
","7,4", · 59 đánh giá,"
3,9 km
","
1 giường đôi cực lớn

",50 m²,"
VND 1.170.000
"
1065,apartment,"
No. 15, Alley 19, Lieu Giai, Ba Dinh District, Quận Ba Đình, Hà Nội, Việt Nam
","7,4", · 59 đánh giá,"
3,9 km
","
1 giường đôi cực lớn

",19 m²,"
VND 756.000
"
1066,apartment,"
No. 15, Alley 19, Lieu Giai, Ba Dinh District, Quận Ba Đình, Hà Nội, Việt Nam
","7,4", · 59 đánh giá,"
3,9 km
","
1 giường đôi lớn

",25 m²,"
VND 873.000
"
1067,apartment,"
No. 15, Alley 19, Lieu Giai, Ba Dinh District, Quận Ba Đình, Hà Nội, Việt Nam
","7,4", · 59 đánh giá,"
3,9 km
","
1 giường đôi cực lớn

",30 m²,"
VND 963.000
"
1068,apartment,"
136 Hang Trong, Quận Hoàn Kiếm, Hà Nội, Việt Nam
","8,7", · 213 đánh giá,0,"
1 giường đôi lớn

",25 m²,"
                        

    VND 2.791.386


					"
1069,apartment,"
136 Hang Trong, Quận Hoàn Kiếm, Hà Nội, Việt Nam
","8,7", · 213 đánh giá,0,"
2 giường đơn

",25 m²,"
VND 3.290.000
"
1070,apartment,"
136 Hang Trong, Quận Hoàn Kiếm, Hà Nội, Việt Nam
","8,7", · 213 đánh giá,0,"
1 giường đôi

",30 m²,"
VND 4.089.000
"
1071,apartment,"
136 Hang Trong, Quận Hoàn Kiếm, Hà Nội, Việt Nam
","8,7", · 213 đánh giá,0,"
1 giường đôi

",30 m²,"
VND 4.089.000
"
1072,apartment,"
136 Hang Trong, Quận Hoàn Kiếm, Hà Nội, Việt Nam
","8,7", · 213 đánh giá,0,"
1 giường đôi

",56 m²,"
VND 4.888.000
"
1073,apartment,"
136 Hang Trong, Quận Hoàn Kiếm, Hà Nội, Việt Nam
","8,7", · 213 đánh giá,0,,50 m²,"
VND 3.689.500
"
1074,apartment,"
136 Hang Trong, Quận Hoàn Kiếm, Hà Nội, Việt Nam
","8,7", · 213 đánh giá,0,,0,"
VND 4.488.500
"
1075,apartment,"
Phạm Hùng, Hà Nội, Việt Nam
",0,0,0,,Căn hộ nguyên căn,"
VND 1.900.000
"
1076,apartment,"
7 Thể Giao, Quận Hai Bà Trưng, Hà Nội, Việt Nam
",0,0,0,,Căn hộ nguyên căn,"
VND 400.000
"
1077,apartment,"
Số 458 Minh Khai, phường Minh Khai, Quận Hai Bà Trưng, Hà Nội số 25 ngõ 13 đường Lĩnh Nam, Phường Lĩnh Nam, Hoàng Mai, Hà Nội, Quận Hai Bà Trưng, Hà Nội, Việt Nam
","7,2", · 4 đánh giá,"
4,9 km
",,Căn hộ nguyên căn,"
VND 1.290.000
"
1078,apartment,"
Số 458 Minh Khai, phường Minh Khai, Quận Hai Bà Trưng, Hà Nội số 25 ngõ 13 đường Lĩnh Nam, Phường Lĩnh Nam, Hoàng Mai, Hà Nội, Quận Hai Bà Trưng, Hà Nội, Việt Nam
","7,2", · 4 đánh giá,"
4,9 km
",,Căn hộ nguyên căn,"
VND 1.421.000
"
1079,apartment,"
33 Phan Boi Chau, Hoan Kiem, Quận Hoàn Kiếm, Hà Nội, Việt Nam
","8,5", · 5 đánh giá,0,"
1 giường đôi lớn

",Studio nguyên căn,"
VND 1.600.000
"
1080,apartment,"
33 Phan Boi Chau, Hoan Kiem, Quận Hoàn Kiếm, Hà Nội, Việt Nam
","8,5", · 5 đánh giá,0,"
1 giường đôi lớn

",Căn hộ nguyên căn,"
VND 1.900.000
"
1081,apartment,"
6 Lê Thái Tổ, Quận Hoàn Kiếm, Hà Nội, Việt Nam
","8,0", · 3 đánh giá,0,"
1 giường đôi

",Studio nguyên căn,"
VND 1.400.000
"
1083,apartment,"
Ngõ 102 Hoàng Như Tiếp Số 6, Quận Long Biên, Hà Nội, Việt Nam
","7,7", · 11 đánh giá,"
4,3 km
","
2 giường đơn

",22 m²,"
VND 900.000
"
1084,apartment,"
Ngõ 102 Hoàng Như Tiếp Số 6, Quận Long Biên, Hà Nội, Việt Nam
","7,7", · 11 đánh giá,"
4,3 km
","
1 giường đôi

",25 m²,"
VND 1.100.000
"
1085,apartment,"
8 Đường Lê Đức Thọ, Hà Nội, Việt Nam
",0,0,"
8,6 km
",,Căn hộ nguyên căn,"
VND 1.701.000
"
1086,apartment,"
Phạm Hùng Vinhomes Skylake, Hà Nội, Việt Nam
","9,0", · 11 đánh giá,"
7,4 km
",,Căn hộ nguyên căn,"
VND 1.600.000
"
1087,apartment,"
Phạm Hùng Vinhomes Skylake, Hà Nội, Việt Nam
","9,0", · 11 đánh giá,"
7,4 km
",,Căn hộ nguyên căn,"
VND 1.850.000
"
1088,apartment,"
62 Phố Trấn Vũ, Quận Ba Đình, Hà Nội, Việt Nam
","8,1", · 16 đánh giá,0,"
1 giường đôi cực lớn

",Studio nguyên căn,"
VND 900.000
"
1089,apartment,"
62 Phố Trấn Vũ, Quận Ba Đình, Hà Nội, Việt Nam
","8,1", · 16 đánh giá,0,"
1 giường đôi cực lớn

",Studio nguyên căn,"
VND 975.000
"
1090,apartment,"
117 Trần Duy Hưng, Cau Giay, Hà Nội, Việt Nam
","8,0", · 1 đánh giá,"
6,3 km
","
1 giường đôi lớn

",Studio nguyên căn,"
VND 1.290.000
"
1091,apartment,"
117 Trần Duy Hưng, Cau Giay, Hà Nội, Việt Nam
","8,0", · 1 đánh giá,"
6,3 km
","
1 giường đôi lớn

",Căn hộ nguyên căn,"
VND 1.740.000
"
1092,apartment,"
117 Trần Duy Hưng, Cau Giay, Hà Nội, Việt Nam
","8,0", · 1 đánh giá,"
6,3 km
",,Căn hộ nguyên căn,"
VND 2.290.000
"
1093,apartment,"
245 Lạc Long Quân Số 2, 7 tầng, Quận Tây Hồ, Hà Nội, Việt Nam
","8,0", · 32 đánh giá,"
5,1 km
","
1 giường đôi cực lớn

",Studio nguyên căn,"
VND 420.000
"
1094,apartment,"
245 Lạc Long Quân Số 2, 7 tầng, Quận Tây Hồ, Hà Nội, Việt Nam
","8,0", · 32 đánh giá,"
5,1 km
","
1 giường đôi cực lớn

",Căn hộ nguyên căn,"
VND 450.000
"
1095,apartment,"
245 Lạc Long Quân Số 2, 7 tầng, Quận Tây Hồ, Hà Nội, Việt Nam
","8,0", · 32 đánh giá,"
5,1 km
",,Căn hộ nguyên căn,"
VND 480.000
"
1096,apartment,"
245 Lạc Long Quân Số 2, 7 tầng, Quận Tây Hồ, Hà Nội, Việt Nam
","8,0", · 32 đánh giá,"
5,1 km
",,Căn hộ nguyên căn,"
VND 520.000
"
1097,apartment,"
243A Đường La Thành, Quận Đống Đa, Hà Nội, Việt Nam
","9,0", · 3 đánh giá,0,,Căn hộ nguyên căn,"
VND 1.620.000
"
1098,apartment,"
108 Alley 1 Pham Tuan Tai, Cau Giay, Ha Noi (near Alley 1/48), Cau Giay, Hà Nội, Việt Nam
","8,8", · 177 đánh giá,"
6,8 km
",,Căn hộ nguyên căn,"
VND 468.000
"
1099,apartment,"
108 Alley 1 Pham Tuan Tai, Cau Giay, Ha Noi (near Alley 1/48), Cau Giay, Hà Nội, Việt Nam
","8,8", · 177 đánh giá,"
6,8 km
",,Căn hộ nguyên căn,"
VND 585.000
"
1100,apartment,"
No 17, Lane 35 Dang Thai Mai Street, Quang An Ward, Tay Ho District, Quận Tây Hồ, Hà Nội, Việt Nam
","8,9", · 105 đánh giá,"
4,7 km
",,Căn hộ nguyên căn,"
VND 2.625.000
"
1101,apartment,"
No 17, Lane 35 Dang Thai Mai Street, Quang An Ward, Tay Ho District, Quận Tây Hồ, Hà Nội, Việt Nam
","8,9", · 105 đánh giá,"
4,7 km
",,Căn hộ nguyên căn,"
VND 3.047.999
"
1102,apartment,"
No 17, Lane 35 Dang Thai Mai Street, Quang An Ward, Tay Ho District, Quận Tây Hồ, Hà Nội, Việt Nam
","8,9", · 105 đánh giá,"
4,7 km
",,Căn hộ nguyên căn,"
VND 2.625.000
"
1103,apartment,"
No 17, Lane 35 Dang Thai Mai Street, Quang An Ward, Tay Ho District, Quận Tây Hồ, Hà Nội, Việt Nam
","8,9", · 105 đánh giá,"
4,7 km
",,Căn hộ nguyên căn,"
VND 3.047.999
"
1104,apartment,"
Số 4B, Ngõ 6, Đường Tây Hồ, Quảng An, Tây Hồ, Hà Nội., Quận Tây Hồ, Hà Nội, Việt Nam
","7,5", · 12 đánh giá,0,,Căn hộ nguyên căn,"
VND 715.000
"
1105,apartment,"
224 Trần Duy Hưng, Trung Hoà, Cầu Giấy, Hà Nội Vinhomes D'Capitale, Cau Giay, Hà Nội, Việt Nam
",0,0,"
6,4 km
",,Căn hộ nguyên căn,"
VND 1.080.000
"
1106,apartment,"
224 Trần Duy Hưng, Trung Hoà, Cầu Giấy, Hà Nội Vinhomes D'Capitale, Cau Giay, Hà Nội, Việt Nam
",0,0,"
6,4 km
",,Căn hộ nguyên căn,"
VND 1.980.000
"
1107,apartment,"
224 Trần Duy Hưng, Trung Hoà, Cầu Giấy, Hà Nội Vinhomes D'Capitale, Cau Giay, Hà Nội, Việt Nam
",0,0,"
6,4 km
",,Căn hộ nguyên căn,"
VND 1.440.000
"
1108,apartment,"
21 Duy Tan Street, Dich Vong Hau Ward, Cau Giay District, Cau Giay, Hà Nội, Việt Nam
","7,3", · 17 đánh giá,"
7,4 km
","
2 giường đơn

",55 m²,"
VND 3.524.483
"
1109,apartment,"
21 Duy Tan Street, Dich Vong Hau Ward, Cau Giay District, Cau Giay, Hà Nội, Việt Nam
","7,3", · 17 đánh giá,"
7,4 km
","
2 giường đơn

",33 m²,"
VND 4.146.450
"
1110,apartment,"
21 Duy Tan Street, Dich Vong Hau Ward, Cau Giay District, Cau Giay, Hà Nội, Việt Nam
","7,3", · 17 đánh giá,"
7,4 km
","
1 giường đôi cực lớn

",36 m²,"
VND 1.757.333
"
1111,apartment,"
21 Duy Tan Street, Dich Vong Hau Ward, Cau Giay District, Cau Giay, Hà Nội, Việt Nam
","7,3", · 17 đánh giá,"
7,4 km
",,44 m²,"
VND 2.067.450
"
1112,apartment,"
21 Duy Tan Street, Dich Vong Hau Ward, Cau Giay District, Cau Giay, Hà Nội, Việt Nam
","7,3", · 17 đánh giá,"
7,4 km
",,70 m²,"
VND 2.248.208
"
1113,apartment,"
21 Duy Tan Street, Dich Vong Hau Ward, Cau Giay District, Cau Giay, Hà Nội, Việt Nam
","7,3", · 17 đánh giá,"
7,4 km
",,77 m²,"
VND 2.644.950
"
1114,apartment,"
Phố Minh Khai Park Premium, Times City, Quận Hai Bà Trưng, Hà Nội, Việt Nam
","7,7", · 3 đánh giá,"
5,3 km
",,Căn hộ nguyên căn,"
VND 1.470.000
"
